,train_mean_loss,train_mean_accuracy,val_mean_loss,val_mean_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/lr,config/momentum,config/classifier_dropout,config/weight_decay,config/clip_value,config/lr_scheduler_gamma,config/nesterov,logdir
10,0.2686867588927271,0.8854166666666666,0.8675555884256028,0.6458333333333334,1724298624,,True,5,3d3b3d00,2024-08-21_23-50-24,37.908594846725464,190.20085740089417,28535,DESKTOP-GF0BL1G,172.18.58.174,190.20085740089417,5,0.0037081826300986586,0.5301261637078521,0.4326734129413451,0.006565302162777477,3,0.9549551280998634,False,3d3b3d00
11,18.504769010320388,0.484375,0.7286072764545679,0.5416666666666666,1724298740,,True,3,34946aa3,2024-08-21_23-52-20,36.71409583091736,113.34810733795166,30291,DESKTOP-GF0BL1G,172.18.58.174,113.34810733795166,3,0.9712149951899123,0.11929952760444812,0.47930456645331443,1.5847678786634697e-06,3,0.513831741716295,True,34946aa3
12,204.75429349194658,0.5208333333333334,82.32057404518127,0.5416666666666666,1724298852,,True,3,4c63732e,2024-08-21_23-54-12,35.70007348060608,108.61979246139526,31285,DESKTOP-GF0BL1G,172.18.58.174,108.61979246139526,3,0.9044711930947046,0.8546684123289343,0.5541764487347192,1.0364420726472258e-06,2,0.5122447376193814,True,4c63732e
13,38.74393220739267,0.484375,62.138028621673584,0.5416666666666666,1724298891,,True,1,059f7ad5,2024-08-21_23-54-51,37.29860043525696,37.29860043525696,32220,DESKTOP-GF0BL1G,172.18.58.174,37.29860043525696,1,0.8434255128765085,0.16106699133555924,0.5234496957763055,1.359961695675314e-06,3,0.5124091546646861,True,059f7ad5
14,45.62682669886757,0.484375,79.07512021064758,0.4583333333333333,1724298931,,True,1,86a4833f,2024-08-21_23-55-31,37.096429109573364,37.096429109573364,32642,DESKTOP-GF0BL1G,172.18.58.174,37.096429109573364,1,0.9947930597159284,0.10684602494812796,0.4545722382284236,1.008023623196559e-06,3,0.5016340638794912,True,86a4833f
15,0.8925664057023823,0.4427083333333333,0.7426025364547968,0.4791666666666667,1724298972,,True,1,7fe4b4fc,2024-08-21_23-56-12,37.50624966621399,37.50624966621399,33091,DESKTOP-GF0BL1G,172.18.58.174,37.50624966621399,1,0.0003045006294903475,0.11483229328439765,0.4444243123804039,9.718411424105899e-06,2,0.7059516962860525,True,7fe4b4fc
16,0.5484979769680649,0.7395833333333334,0.5719178542494774,0.6875,1724299156,,True,5,08547fd9,2024-08-21_23-59-16,36.06156873703003,181.57129883766174,33513,DESKTOP-GF0BL1G,172.18.58.174,181.57129883766174,5,0.0005167771738380339,0.7005410918777258,0.3006889426959739,1.0952954450970173e-05,2,0.6868547693501205,True,08547fd9
17,0.7274439781904221,0.5729166666666666,0.6597776543349028,0.5833333333333334,1724299340,,True,5,6bb7bb34,2024-08-22_00-02-20,36.06706786155701,181.72321462631226,34994,DESKTOP-GF0BL1G,172.18.58.174,181.72321462631226,5,1.0448493560851495e-05,0.7002557335742309,0.5742398026193836,4.814588740092731e-06,4,0.6036339834747775,True,6bb7bb34
18,0.7130170967429876,0.5885416666666666,0.7366458792239428,0.5833333333333334,1724299380,,True,1,d1c83220,2024-08-22_00-03-00,37.51310706138611,37.51310706138611,36560,DESKTOP-GF0BL1G,172.18.58.174,37.51310706138611,1,0.0011046694997078692,0.7085821704284465,0.31007244592417926,1.9692746968484466e-05,2,0.6247040645571059,True,d1c83220
19,0.6148774407338351,0.65625,0.6055917646735907,0.6666666666666666,1724299564,,True,5,c9fc8243,2024-08-22_00-06-04,36.05848693847656,181.51137948036194,36988,DESKTOP-GF0BL1G,172.18.58.174,181.51137948036194,5,0.0006591545033962455,0.44598319423865035,0.30454368861919795,2.220529811203697e-05,2,0.786105097853438,True,c9fc8243
20,0.7159328772686422,0.5625,0.6475763246417046,0.625,1724299748,,True,5,bc480afd,2024-08-22_00-09-08,36.04976463317871,181.62417554855347,38464,DESKTOP-GF0BL1G,172.18.58.174,181.62417554855347,5,2.8020454935568847e-05,0.41640167226620683,0.3143442510296645,2.2347021011930126e-05,2,0.7661001504914113,True,bc480afd
21,1.1057040597079322,0.484375,0.8966494062915444,0.5416666666666666,1724299787,,True,1,148c3a31,2024-08-22_00-09-47,37.4350323677063,37.4350323677063,39945,DESKTOP-GF0BL1G,172.18.58.174,37.4350323677063,1,2.8986582480662634e-05,0.42176902955077916,0.3058993710559652,0.0006001367739191737,2,0.7922403827959723,True,148c3a31
22,0.7202520112041384,0.5572916666666666,0.725477784872055,0.6041666666666666,1724299827,,True,1,42f3a89c,2024-08-22_00-10-27,37.26161479949951,37.26161479949951,40367,DESKTOP-GF0BL1G,172.18.58.174,37.26161479949951,1,0.0008169271289970523,0.4578279148240882,0.30570789173303353,3.3332639915300235e-06,2,0.788367356202169,True,42f3a89c
23,0.6349433863069862,0.578125,0.6315748225897551,0.6875,1724300012,,True,5,1271798a,2024-08-22_00-13-32,36.05330562591553,181.6429512500763,40816,DESKTOP-GF0BL1G,172.18.58.174,181.6429512500763,5,0.0008544815924862105,0.47269999982590205,0.3366929814492655,3.597756113390628e-06,2,0.7011813489439199,True,1271798a
24,0.6383454359602183,0.640625,0.6242013368755579,0.5625,1724300196,,True,5,5b4bb07f,2024-08-22_00-16-36,36.06520390510559,181.71790266036987,42291,DESKTOP-GF0BL1G,172.18.58.174,181.71790266036987,5,0.0002115544787122778,0.6908750326237658,0.35083555271434863,2.0602347994308002e-05,2,0.714974750789284,True,5b4bb07f
25,0.8018108899705112,0.4791666666666667,0.7062758263200521,0.625,1724300236,,True,1,f69261fe,2024-08-22_00-17-16,37.45765686035156,37.45765686035156,43773,DESKTOP-GF0BL1G,172.18.58.174,37.45765686035156,1,0.0001617709816218623,0.48340728106121,0.4029093534856372,2.0451246944713502e-05,3,0.7079675839952543,True,f69261fe
26,0.8501397660002112,0.4739583333333333,0.6915950439870358,0.5625,1724300275,,True,1,6464d3bf,2024-08-22_00-17-55,37.241827726364136,37.241827726364136,44199,DESKTOP-GF0BL1G,172.18.58.174,37.241827726364136,1,0.00012040650771858431,0.6360471520849941,0.4181382200381068,0.00010765980859862833,3,0.7319747449526848,True,6464d3bf
27,0.750659859739244,0.5677083333333334,0.7392269261181355,0.4375,1724300316,,True,1,40dbfc8b,2024-08-22_00-18-36,37.74355220794678,37.74355220794678,44621,DESKTOP-GF0BL1G,172.18.58.174,37.74355220794678,1,0.00029235897694682004,0.6353687735364482,0.40996816157102184,0.00012619739819938252,3,0.8102240877282539,True,40dbfc8b
28,0.5011141701834276,0.7239583333333334,0.5800413154065609,0.7291666666666666,1724300501,,True,5,1fec440e,2024-08-22_00-21-41,36.08529281616211,181.61201977729797,45054,DESKTOP-GF0BL1G,172.18.58.174,181.61201977729797,5,0.0016294070469491417,0.7716482566431353,0.3660251548922524,5.674678718903962e-05,1,0.655287508989848,True,1fec440e
29,0.7243837071582675,0.5625,0.7368408469483256,0.5625,1724300541,,True,1,765af4a7,2024-08-22_00-22-21,37.83417820930481,37.83417820930481,46536,DESKTOP-GF0BL1G,172.18.58.174,37.83417820930481,1,0.0014864949552726215,0.789870395906455,0.3743799789199394,5.24188298815708e-05,1,0.6565310286587718,True,765af4a7
30,0.2856783138413448,0.890625,0.5937547842040658,0.6875,1724300726,,True,5,8845cb07,2024-08-22_00-25-26,36.08621549606323,181.64606356620789,46988,DESKTOP-GF0BL1G,172.18.58.174,181.64606356620789,5,0.002114183164593576,0.8956775598297642,0.3750177181759705,4.3778467535103094e-05,1,0.6470007364154847,True,8845cb07
31,0.5232168765105598,0.7760416666666666,0.7527771168388426,0.625,1724300838,,True,3,534db50d,2024-08-22_00-27-18,36.06907057762146,109.73213267326355,48463,DESKTOP-GF0BL1G,172.18.58.174,109.73213267326355,3,0.0033949761615993646,0.8942768801546642,0.3306328696918086,0.0002577461826308543,1,0.665687656463164,True,534db50d
32,0.1451648052498058,0.9635416666666666,0.7650233341846615,0.6666666666666666,1724301023,,True,5,b254cc8b,2024-08-22_00-30-23,36.069663524627686,181.7938871383667,49413,DESKTOP-GF0BL1G,172.18.58.174,181.7938871383667,5,0.0027362415949191486,0.8992218636180351,0.32712553673969835,4.027958309381112e-05,1,0.6639874234355452,True,b254cc8b
33,0.7887994297780097,0.5520833333333334,0.7517332211136818,0.5208333333333334,1724301064,,True,1,b50d72cb,2024-08-22_00-31-04,37.463786363601685,37.463786363601685,50898,DESKTOP-GF0BL1G,172.18.58.174,37.463786363601685,1,0.0005007766231942335,0.8897511073127867,0.37016095647574765,3.994178421246099e-05,1,0.6600924342795027,True,b50d72cb
34,0.47488365005119704,0.78125,0.7310922266915441,0.625,1724301248,,True,5,b2408e45,2024-08-22_00-34-08,36.06291222572327,181.65892338752747,51326,DESKTOP-GF0BL1G,172.18.58.174,181.65892338752747,5,0.00048747772002183853,0.7577808670873862,0.3729534068186828,7.911014070510522e-06,5,0.7516110279052448,True,b2408e45
35,0.877548367716372,0.4739583333333333,0.7429828960448503,0.4791666666666667,1724301288,,True,1,5bd7d1b0,2024-08-22_00-34-48,37.45037889480591,37.45037889480591,52802,DESKTOP-GF0BL1G,172.18.58.174,37.45037889480591,1,6.380359621569113e-05,0.7657039198663524,0.39129110737470063,0.0016635373430377153,5,0.7553476480452369,True,5bd7d1b0
36,0.5372596952802269,0.7864583333333334,0.6844594175927341,0.6666666666666666,1724301399,,True,3,6b639fbd,2024-08-22_00-36-39,35.85579323768616,108.74908661842346,53250,DESKTOP-GF0BL1G,172.18.58.174,108.74908661842346,3,0.008308089840731806,0.8254949127301849,0.39625206329569207,0.0025713577865442727,1,0.6231510489003993,False,6b639fbd
37,0.3299583316256758,0.875,1.095710473600775,0.625,1724301511,,True,3,73dfb37c,2024-08-22_00-38-31,35.84439492225647,108.8790512084961,54189,DESKTOP-GF0BL1G,172.18.58.174,108.8790512084961,3,0.007707035483060967,0.8277483540427361,0.3534850719502908,7.741195042925103e-05,1,0.6310558009269264,False,73dfb37c
38,0.39244890470581595,0.8333333333333334,0.7251540869474411,0.6041666666666666,1724301695,,True,5,86fa8e4e,2024-08-22_00-41-35,35.85167598724365,180.64542627334595,55155,DESKTOP-GF0BL1G,172.18.58.174,180.64542627334595,5,0.0021172146545441303,0.8460370605847658,0.35395251158702123,8.371066099559986e-05,1,0.8371595380699108,False,86fa8e4e
39,0.6292610226664692,0.6666666666666666,0.5838710274547338,0.625,1724301879,,True,5,ac81f36b,2024-08-22_00-44-39,36.06544780731201,181.82081532478333,56625,DESKTOP-GF0BL1G,172.18.58.174,181.82081532478333,5,0.0017405827391691836,0.3510649662347517,0.3002862653227667,1.2603113287636624e-05,1,0.5524684910532413,True,ac81f36b
40,0.48452265455853194,0.765625,0.607080654008314,0.6875,1724302064,,True,5,a1fe6b57,2024-08-22_00-47-44,36.07912874221802,181.74023699760437,58110,DESKTOP-GF0BL1G,172.18.58.174,181.74023699760437,5,0.005452124517055041,0.3470225881784462,0.3012896156736525,1.3668487530357824e-05,1,0.6876414881560706,True,a1fe6b57
41,0.47228940480272286,0.8125,0.7385406262474135,0.6041666666666666,1724302177,,True,3,efcca448,2024-08-22_00-49-37,36.099419593811035,109.64200162887573,59597,DESKTOP-GF0BL1G,172.18.58.174,109.64200162887573,3,0.022330869088911152,0.3677681620457544,0.4690568807728841,1.1394125971513287e-05,1,0.551291209920511,True,efcca448
42,0.4936687863228144,0.7708333333333334,0.6795801015105098,0.6666666666666666,1724302289,,True,3,1473e68b,2024-08-22_00-51-29,36.11373686790466,109.6976912021637,60556,DESKTOP-GF0BL1G,172.18.58.174,109.6976912021637,3,0.02047681596826272,0.24974786335357452,0.32147520380173056,2.8278517519081347e-05,1,0.5643884183413889,True,1473e68b
43,0.7260934510268271,0.5677083333333334,0.7067904286086559,0.5625,1724302329,,True,1,1b019cf4,2024-08-22_00-52-09,37.6391544342041,37.6391544342041,61494,DESKTOP-GF0BL1G,172.18.58.174,37.6391544342041,1,0.001840806982738709,0.25789802222698777,0.3265251194347649,3.4955272858859706e-05,1,0.577220698230612,True,1b019cf4
44,0.7737480408977717,0.5260416666666666,0.6599293742328882,0.5625,1724302369,,True,1,5356553b,2024-08-22_00-52-49,37.718443870544434,37.718443870544434,61923,DESKTOP-GF0BL1G,172.18.58.174,37.718443870544434,1,0.0017514596335820468,0.2314691314045576,0.3325875988102216,3.438540296131802e-05,2,0.6004774321451749,True,5356553b
45,0.6722722239792347,0.6458333333333334,0.6952770072966814,0.5833333333333334,1724302409,,True,1,472f437d,2024-08-22_00-53-29,37.85112547874451,37.85112547874451,62366,DESKTOP-GF0BL1G,172.18.58.174,37.85112547874451,1,0.0006039622182836409,0.5209851188580151,0.358514987718221,5.7148936317313126e-06,2,0.5448324843434473,True,472f437d
46,0.9261137945577502,0.4791666666666667,0.7814834974706173,0.4166666666666667,1724302450,,True,1,9aa27380,2024-08-22_00-54-10,37.695744037628174,37.695744037628174,62798,DESKTOP-GF0BL1G,172.18.58.174,37.695744037628174,1,0.0005565638187521286,0.5349065388561827,0.6967167657604616,6.058144392304813e-06,1,0.6830190403589849,True,9aa27380
47,0.4770815436640987,0.828125,0.8866463697049767,0.625,1724302563,,True,3,115ebcbd,2024-08-22_00-56-03,36.376636266708374,110.53519296646118,63226,DESKTOP-GF0BL1G,172.18.58.174,110.53519296646118,3,0.0046696114435235015,0.5886521389790595,0.4294068752547762,1.3193971917531826e-05,4,0.7310981185658575,False,115ebcbd
48,0.43698824843158945,0.8072916666666666,0.5242705475538969,0.75,1724302748,,True,5,65231886,2024-08-22_00-59-08,36.30861783027649,182.97137093544006,64195,DESKTOP-GF0BL1G,172.18.58.174,182.97137093544006,5,0.004065068439846464,0.601566429129925,0.3015796985054584,2.688780592451412e-06,1,0.7302228066446605,False,65231886
49,0.6802666336297989,0.640625,0.5704748621210456,0.7291666666666666,1724302935,,True,5,597ee340,2024-08-22_01-02-15,36.51272940635681,183.97422170639038,65686,DESKTOP-GF0BL1G,172.18.58.174,183.97422170639038,5,0.001163143376319594,0.3973037548326768,0.38605237161171513,2.750141952952657e-06,1,0.6406716199840045,True,597ee340
50,0.785552172397729,0.5833333333333334,0.670534037053585,0.6458333333333334,1724302976,,True,1,46f3e32d,2024-08-22_01-02-56,38.003090143203735,38.003090143203735,67185,DESKTOP-GF0BL1G,172.18.58.174,38.003090143203735,1,0.011825458664828165,0.738229479681232,0.49286342825780505,2.396143610933559e-06,1,0.6383693731437917,False,46f3e32d
51,0.6958959728945047,0.6302083333333334,0.647471422329545,0.625,1724303089,,True,3,7ff452dd,2024-08-22_01-04-49,36.2845618724823,110.02971243858337,67618,DESKTOP-GF0BL1G,172.18.58.174,110.02971243858337,3,0.0011827907772238762,0.5833194037855233,0.4928018951591014,2.015996244801369e-06,1,0.6028452664539846,False,7ff452dd
52,0.805352836381644,0.46875,0.6706108953803778,0.5416666666666666,1724303130,,True,1,4e22bb31,2024-08-22_01-05-30,37.67911100387573,37.67911100387573,68587,DESKTOP-GF0BL1G,172.18.58.174,37.67911100387573,1,0.0012134282825115653,0.602992693985411,0.38302495087484545,2.891236566567089e-06,1,0.609632131418435,False,4e22bb31
53,0.6061514050234109,0.671875,0.6504952404648066,0.5833333333333334,1724303242,,True,3,f606b0d2,2024-08-22_01-07-22,36.292492389678955,110.10105776786804,69015,DESKTOP-GF0BL1G,172.18.58.174,110.10105776786804,3,0.002575392710494371,0.3716187741019584,0.3850688177137521,2.981838012449538e-06,1,0.6797793497347708,False,f606b0d2
54,0.5656446607317775,0.6822916666666666,0.6066405493766069,0.5833333333333334,1724303356,,True,3,1b6921f1,2024-08-22_01-09-16,36.30384373664856,110.27872967720032,69965,DESKTOP-GF0BL1G,172.18.58.174,110.27872967720032,3,0.0024809116644599776,0.6658537137855646,0.34052077272232895,8.352517483292271e-06,1,0.6811736431277232,False,1b6921f1
55,0.9765904764644802,0.4739583333333333,0.7817473951727152,0.5208333333333334,1724303396,,True,1,790828cd,2024-08-22_01-09-56,37.64071083068848,37.64071083068848,70931,DESKTOP-GF0BL1G,172.18.58.174,37.64071083068848,1,0.0003199286682557416,0.3989694727861533,0.3415886139378825,7.74756416399691e-06,1,0.6464484252711177,False,790828cd
56,0.8206033646129072,0.4479166666666667,0.7739361748099327,0.4166666666666667,1724303509,,True,3,f4f6ca4f,2024-08-22_01-11-49,36.54216909408569,110.76423335075378,71357,DESKTOP-GF0BL1G,172.18.58.174,110.76423335075378,3,0.0003059610426122963,0.3139555269181637,0.36190442512726095,1.6179696465641979e-06,1,0.6454930961212506,True,f4f6ca4f
57,0.17202037346578436,0.9479166666666666,0.5282352130452637,0.75,1724303696,,True,5,3b5254f1,2024-08-22_01-14-56,36.56798315048218,184.10294008255005,72330,DESKTOP-GF0BL1G,172.18.58.174,184.10294008255005,5,0.0037111791638922116,0.7223440470756682,0.36723941422631434,6.23770471664137e-05,2,0.5333517037085274,True,3b5254f1
58,0.917069400078617,0.5260416666666666,0.7322189994156361,0.6458333333333334,1724303737,,True,1,a55bf40e,2024-08-22_01-15-37,37.82000112533569,37.82000112533569,73830,DESKTOP-GF0BL1G,172.18.58.174,37.82000112533569,1,0.005260362609223873,0.7310550596409057,0.6046978751369064,0.000158659339206187,2,0.5323072803980782,True,a55bf40e
59,0.8784600053040776,0.5729166666666666,0.7170236986130476,0.6458333333333334,1724303851,,True,3,bc1de04f,2024-08-22_01-17-31,36.453202962875366,110.52944707870483,74264,DESKTOP-GF0BL1G,172.18.58.174,110.52944707870483,3,0.054619857914517365,0.723920266146635,0.31571042855117504,0.00020323679285539132,2,0.528365535985297,True,bc1de04f
60,2.6932517372247275,0.5520833333333334,2.1094808647758327,0.5416666666666666,1724303891,,True,1,0120d131,2024-08-22_01-18-11,37.8617160320282,37.8617160320282,75235,DESKTOP-GF0BL1G,172.18.58.174,37.8617160320282,1,0.0666609063250227,0.667741299195803,0.3169396022296204,4.610673923952769e-06,2,0.5317547421942249,True,0120d131
61,0.8837404185906053,0.4479166666666667,0.6986426766961813,0.5416666666666666,1724303932,,True,1,c8c5c74c,2024-08-22_01-18-52,37.693663358688354,37.693663358688354,75667,DESKTOP-GF0BL1G,172.18.58.174,37.693663358688354,1,0.0008991634449661256,0.680222498879335,0.44890408203790805,5.8679213104313186e-05,2,0.5746391119304427,True,c8c5c74c
62,0.7848059069365263,0.5520833333333334,0.6825383603572845,0.6041666666666666,1724303972,,True,1,1d887602,2024-08-22_01-19-32,37.89931082725525,37.89931082725525,76095,DESKTOP-GF0BL1G,172.18.58.174,37.89931082725525,1,0.0008352101746082189,0.6648793243660531,0.41851271951684466,5.7066547065014775e-05,1,0.5815016342565683,True,1d887602
63,0.7441379775409587,0.6145833333333334,0.8739177584648132,0.5625,1724304013,,True,1,5df05f45,2024-08-22_01-20-13,37.709691762924194,37.709691762924194,76527,DESKTOP-GF0BL1G,172.18.58.174,37.709691762924194,1,0.006687910601645698,0.794791097720086,0.36477614443768913,6.458912602677029e-05,1,0.7325590667495766,True,5df05f45
64,0.4086040288966615,0.828125,0.6437955731526017,0.7083333333333334,1724304126,,True,3,2ed58091,2024-08-22_01-22-06,36.52574324607849,111.00014138221741,76971,DESKTOP-GF0BL1G,172.18.58.174,111.00014138221741,3,0.0035890878863737864,0.861191545797234,0.3658861084760381,1.5081949771520175e-05,1,0.7335195207523153,True,2ed58091
65,0.775752283167094,0.5416666666666666,0.6642330577597022,0.6458333333333334,1724304167,,True,1,d9460997,2024-08-22_01-22-47,37.967387199401855,37.967387199401855,77931,DESKTOP-GF0BL1G,172.18.58.174,37.967387199401855,1,0.0035323301379611275,0.8628905058971987,0.34386090906871813,0.0003902775743341494,1,0.6999265572908782,True,d9460997
66,0.8180407860781997,0.5989583333333334,0.6607357151806355,0.6041666666666666,1724304208,,True,1,a6351662,2024-08-22_01-23-28,37.67883586883545,37.67883586883545,78383,DESKTOP-GF0BL1G,172.18.58.174,37.67883586883545,1,0.0017503219416989844,0.6156652760004575,0.5310494478951485,0.0003480703658019939,3,0.6175137515091023,True,a6351662
67,0.8050205535255373,0.6875,1.1074625557666877,0.6041666666666666,1724304321,,True,3,a62b587d,2024-08-22_01-25-21,36.52521848678589,110.9929735660553,78832,DESKTOP-GF0BL1G,172.18.58.174,110.9929735660553,3,0.013076716480007836,0.7704820414504185,0.40651263508000146,2.6864959956365774e-05,3,0.5033589590304589,True,a62b587d
68,0.4771772523163236,0.8020833333333334,1.2981959683820605,0.6041666666666666,1724304435,,True,3,0680d1b8,2024-08-22_01-27-15,36.49952816963196,110.90491008758545,79786,DESKTOP-GF0BL1G,172.18.58.174,110.90491008758545,3,0.009941577814123402,0.562036250880096,0.3030723259843063,1.6149629685421586e-05,2,0.7208597375672263,True,0680d1b8
69,0.755503186956048,0.5364583333333334,0.7970356903970242,0.5208333333333334,1724304476,,True,1,a65492ae,2024-08-22_01-27-56,37.90450572967529,37.90450572967529,80765,DESKTOP-GF0BL1G,172.18.58.174,37.90450572967529,1,0.0014030897801137877,0.5632778913117423,0.4335950675172032,0.00011949788146777454,2,0.5935346283980368,True,a65492ae
70,0.7991492277942598,0.4739583333333333,0.6999775916337967,0.5416666666666666,1724304517,,True,1,0007409e,2024-08-22_01-28-37,37.6730682849884,37.6730682849884,81197,DESKTOP-GF0BL1G,172.18.58.174,37.6730682849884,1,0.0013476798520380324,0.8090910292268797,0.43367686275890444,0.00011482227504643613,1,0.770244711592393,True,0007409e
71,0.7236010394990444,0.5520833333333334,0.684871032834053,0.5625,1724304630,,True,3,5aa739c1,2024-08-22_01-30-30,36.519030809402466,110.90487051010132,81619,DESKTOP-GF0BL1G,172.18.58.174,110.90487051010132,3,0.00044606054091748617,0.20713693829574925,0.3929003568872167,1.3299348547408114e-06,1,0.5530369582867878,True,5aa739c1
72,0.6441784643102437,0.625,0.5674171578139067,0.7291666666666666,1724304817,,True,5,a403cc01,2024-08-22_01-33-37,36.50299429893494,183.84658885002136,82600,DESKTOP-GF0BL1G,172.18.58.174,183.84658885002136,5,0.00043255371540234366,0.4429434417475397,0.3009833199711308,2.471108978100393e-05,2,0.8175319183421697,True,a403cc01
73,0.8443888016045094,0.5260416666666666,0.7437086179852486,0.5416666666666666,1724304858,,True,1,623f528d,2024-08-22_01-34-18,37.87878489494324,37.87878489494324,84099,DESKTOP-GF0BL1G,172.18.58.174,37.87878489494324,1,9.883725299322704e-05,0.44407357178714374,0.311111164936247,2.9688268109508384e-05,2,0.7914736335502937,True,623f528d
74,0.8560667000710964,0.4739583333333333,0.7336382903158665,0.5,1724304899,,True,1,ecb33efd,2024-08-22_01-34-59,37.70072627067566,37.70072627067566,84532,DESKTOP-GF0BL1G,172.18.58.174,37.70072627067566,1,0.0001929023709442962,0.45029905260348635,0.31993951108627616,4.694754801469781e-05,2,0.8203656046501455,True,ecb33efd
75,0.5904368262272328,0.703125,0.6173810167238116,0.6666666666666666,1724305012,,True,3,c67bf10a,2024-08-22_01-36-52,36.47536039352417,110.8716230392456,84973,DESKTOP-GF0BL1G,172.18.58.174,110.8716230392456,3,0.0008306927996316184,0.40895438081432245,0.32442672579556525,1.0470816945898176e-05,4,0.8225203840593378,True,c67bf10a
76,0.611009679036215,0.640625,0.6291424371302128,0.6458333333333334,1724305126,,True,3,fef2dffa,2024-08-22_01-38-46,36.490017890930176,110.82290530204773,85934,DESKTOP-GF0BL1G,172.18.58.174,110.82290530204773,3,0.0007636890148755996,0.30065402879601827,0.30117146855220184,9.826870265473513e-06,4,0.8754593631460423,True,fef2dffa
77,0.8690238979179412,0.5104166666666666,0.7259189281612635,0.5,1724305167,,True,1,c59aa9dc,2024-08-22_01-39-27,37.89906072616577,37.89906072616577,86907,DESKTOP-GF0BL1G,172.18.58.174,37.89906072616577,1,0.00036652194531267,0.317228940459541,0.3370585654274859,7.949252423239319e-05,1,0.9079960188353979,True,c59aa9dc
