,train_mean_loss,train_accuracy,train_f1_score,val_mean_loss,val_accuracy,val_f1_score,val_confusion_matrix,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/max_seconds_length,config/dropout,config/coraa_filter_func,config/learning_rate,config/model_architecture,logdir
0,2.648044017228213,0.47391304347826085,0.4776978417266187,0.6933710277080536,0.46956521739130436,0.6303030303030303,"[[4, 117], [5, 104]]",1725510936,,True,30,6da1b8bc,2024-09-05_00-35-36,2.8484859466552734,79.20108771324158,173145,DESKTOP-GF0BL1G,172.18.58.174,79.20108771324158,30,10,0.861457628498323,filter1,1.966265727287127e-05,CnnMFCC,6da1b8bc
1,0.7756450176239014,0.48498845265588914,0.5584158415841585,0.687088918685913,0.5,0.6435643564356436,"[[7, 67], [5, 65]]",1725511003,,True,30,c45adb06,2024-09-05_00-36-43,2.141733407974243,63.232635259628296,174232,DESKTOP-GF0BL1G,172.18.58.174,63.232635259628296,30,19,0.4355458559506563,filter2,2.5934350529229164e-07,CnnSpectrogram_v2,c45adb06
2,5.926508784294128,0.5231884057971015,0.5022692889561271,0.693834200501442,0.49130434782608695,0.0,"[[113, 0], [117, 0]]",1725511084,,True,30,6b805119,2024-09-05_00-38-04,2.65933895111084,78.6295838356018,175027,DESKTOP-GF0BL1G,172.18.58.174,78.6295838356018,30,13,0.9484467395554816,filter1,5.307240013379687e-06,CnnMFCC,6b805119
3,0.8476259085265073,0.518840579710145,0.5297450424929179,0.738788403570652,0.49130434782608695,0.38095238095238093,"[[77, 42], [75, 36]]",1725511182,,True,30,9cf204cb,2024-09-05_00-39-42,3.3540265560150146,94.28412103652954,176014,DESKTOP-GF0BL1G,172.18.58.174,94.28412103652954,30,18,0.32264873925354515,filter1,3.5185911579099447e-06,CnnSpectrogram,9cf204cb
4,2.6963664293289185,0.5219399538106235,0.5389755011135857,1.6625317692756654,0.4444444444444444,0.5698924731182796,"[[11, 63], [17, 53]]",1725511192,,True,5,1425c982,2024-09-05_00-39-52,1.4275076389312744,7.743401050567627,177143,DESKTOP-GF0BL1G,172.18.58.174,7.743401050567627,5,12,0.6624816302480393,filter2,0.006071754111773437,CnnSpectrogram_v2,1425c982
5,0.9358913410793651,0.5072463768115942,0.5290858725761773,0.7003903537988663,0.4826086956521739,0.6198083067092651,"[[14, 105], [14, 97]]",1725511207,,True,5,d41f1d8d,2024-09-05_00-40-07,2.7106568813323975,11.378329277038574,177457,DESKTOP-GF0BL1G,172.18.58.174,11.378329277038574,5,10,0.4664215171810602,filter1,3.478369769416451e-05,CnnMFCC,d41f1d8d
6,1.0420424810477666,0.48498845265588914,0.5055432372505543,0.7556057929992676,0.4236111111111111,0.5202312138728323,"[[16, 58], [25, 45]]",1725511227,,True,15,ce13542d,2024-09-05_00-40-27,1.2416234016418457,17.49882936477661,177797,DESKTOP-GF0BL1G,172.18.58.174,17.49882936477661,15,4,0.4965952210496357,filter2,2.6160555826811034e-07,CnnSpectrogram,ce13542d
7,0.603027560881206,0.6304849884526559,0.6226415094339622,0.7755496621131897,0.5416666666666666,0.36538461538461536,"[[59, 15], [51, 19]]",1725511268,,True,30,b29f0c8c,2024-09-05_00-41-08,1.306389331817627,37.118942737579346,178235,DESKTOP-GF0BL1G,172.18.58.174,37.118942737579346,30,4,0.27476479846328483,filter2,0.0002136229423091627,CnnSpectrogram_v2,b29f0c8c
8,1.0837999454566412,0.49884526558891457,0.5251641137855579,0.6777350306510925,0.5763888888888888,0.5793103448275863,"[[41, 33], [28, 42]]",1725511318,,True,30,ffc5db7a,2024-09-05_00-41-58,1.6979045867919922,47.71943712234497,178814,DESKTOP-GF0BL1G,172.18.58.174,47.71943712234497,30,7,0.45281433074073985,filter2,9.95568428424097e-07,CnnSpectrogram,ffc5db7a
9,0.7238305942578749,0.5405797101449276,0.5054602184087363,0.6678006500005722,0.6173913043478261,0.5164835164835165,"[[95, 13], [75, 47]]",1725511402,,True,30,fb2d5528,2024-09-05_00-43-22,2.420642614364624,79.78023767471313,179520,DESKTOP-GF0BL1G,172.18.58.174,79.78023767471313,30,13,0.4166243902495853,filter1,0.00013508068420012628,CnnMFCC,fb2d5528
10,0.6096964939074083,0.5956521739130435,0.6490566037735849,0.8045926988124847,0.48695652173913045,0.5083333333333333,"[[51, 67], [51, 61]]",1725511411,,True,5,fa195ddd,2024-09-05_00-43-31,1.1382832527160645,6.437967538833618,180547,DESKTOP-GF0BL1G,172.18.58.174,6.437967538833618,5,3,0.10249263152269597,filter1,0.0008689769877800806,CnnSpectrogram_v2,fa195ddd
11,0.6896275016996596,0.5477941176470589,0.6962962962962963,0.7078837951024374,0.46153846153846156,0.631578947368421,"[[0, 49], [0, 42]]",1725511419,,True,5,2b5d0509,2024-09-05_00-43-39,0.9218933582305908,5.101640939712524,180831,DESKTOP-GF0BL1G,172.18.58.174,5.101640939712524,5,15,0.10173761911293383,filter0,0.061156200355531674,CnnMFCC_v2,2b5d0509
12,0.9489405883683099,0.47058823529411764,0.5231788079470199,0.7000123659769694,0.45054945054945056,0.0,"[[41, 0], [50, 0]]",1725511426,,True,5,06ac3124,2024-09-05_00-43-46,0.7376604080200195,4.244657039642334,181123,DESKTOP-GF0BL1G,172.18.58.174,4.244657039642334,5,7,0.6530011061907648,filter0,0.06883830573027558,CnnMFCC_v2,06ac3124
13,0.7754946019914415,0.5220588235294118,0.5038167938931297,0.6957121888796488,0.5054945054945055,0.2857142857142857,"[[37, 7], [38, 9]]",1725511459,,True,30,9be17eb0,2024-09-05_00-44-19,1.057793378829956,30.231258153915405,181366,DESKTOP-GF0BL1G,172.18.58.174,30.231258153915405,30,8,0.6541115157124668,filter0,0.0008576305781121564,CnnSpectrogram,9be17eb0
14,0.9639332379613604,0.45727482678983833,0.4742729306487696,0.7080530524253845,0.4375,0.5030674846625767,"[[22, 52], [29, 41]]",1725511484,,True,15,bc433dde,2024-09-05_00-44-44,1.6178741455078125,22.73515558242798,181874,DESKTOP-GF0BL1G,172.18.58.174,22.73515558242798,15,7,0.6440469290198265,filter2,0.000535523247024216,CnnSpectrogram,bc433dde
15,0.8998483717441559,0.5150115473441108,0.5205479452054794,0.6865034341812134,0.5208333333333334,0.5106382978723404,"[[39, 35], [34, 36]]",1725511514,,True,15,2da22a53,2024-09-05_00-45-14,1.8756186962127686,26.697741985321045,182292,DESKTOP-GF0BL1G,172.18.58.174,26.697741985321045,15,15,0.323086030624224,filter2,1.90639467089684e-06,CnnSpectrogram,2da22a53
16,0.8566228023597172,0.5150115473441108,0.5714285714285714,0.7146536588668824,0.4375,0.5970149253731343,"[[3, 71], [10, 60]]",1725511526,,True,5,f0638cd2,2024-09-05_00-45-26,1.6518042087554932,8.51547622680664,182762,DESKTOP-GF0BL1G,172.18.58.174,8.51547622680664,5,15,0.3339074119312708,filter2,1.6464420177791122e-06,CnnMFCC,f0638cd2
17,0.7519304969094016,0.5217391304347826,0.5258620689655172,0.6776020526885986,0.5826086956521739,0.35135135135135137,"[[108, 9], [87, 26]]",1725511614,,True,30,1892ac47,2024-09-05_00-46-54,2.9510436058044434,84.60097622871399,183084,DESKTOP-GF0BL1G,172.18.58.174,84.60097622871399,30,15,0.23641755533177594,filter1,5.673039078965294e-05,CnnMFCC,1892ac47
18,0.956511378288269,0.5,0.484304932735426,0.6926391050219536,0.5304347826086957,0.5813953488372093,"[[47, 67], [41, 75]]",1725511656,,True,15,ae8e0644,2024-09-05_00-47-36,2.8218398094177246,38.689528942108154,184144,DESKTOP-GF0BL1G,172.18.58.174,38.689528942108154,15,9,0.5630810392783401,filter1,6.184901936332241e-05,CnnMFCC,ae8e0644
19,0.734414818612012,0.5217391304347826,0.53125,0.7160579934716225,0.5,0.0,"[[115, 0], [115, 0]]",1725511706,,True,15,f0ba1692,2024-09-05_00-48-26,3.280212879180908,46.48404288291931,184770,DESKTOP-GF0BL1G,172.18.58.174,46.48404288291931,15,17,0.24133542280637463,filter1,5.814951555760955e-05,CnnMFCC,f0ba1692
20,0.6307588111270558,0.6115942028985507,0.6023738872403561,0.6832367181777954,0.5739130434782609,0.5739130434782609,"[[66, 55], [43, 66]]",1725511804,,True,30,5bfd1ddf,2024-09-05_00-50-04,3.217071056365967,94.4416720867157,185470,DESKTOP-GF0BL1G,172.18.58.174,94.4416720867157,30,17,0.19427153681622403,filter1,0.004140039319027904,CnnMFCC,5bfd1ddf
21,0.6642477349801497,0.5956521739130435,0.6053748231966054,0.6646393835544586,0.6,0.6461538461538462,"[[54, 44], [48, 84]]",1725511889,,True,30,b8141d2d,2024-09-05_00-51-29,2.3137412071228027,80.92399859428406,186621,DESKTOP-GF0BL1G,172.18.58.174,80.92399859428406,30,13,0.20860212454198873,filter1,0.008988061518500354,CnnMFCC,b8141d2d
22,0.9174964753064242,0.4782608695652174,0.47368421052631576,0.7087291181087494,0.5173913043478261,0.6782608695652174,"[[2, 109], [2, 117]]",1725511904,,True,5,34a8e926,2024-09-05_00-51-44,2.6118052005767822,12.012351989746094,187658,DESKTOP-GF0BL1G,172.18.58.174,12.012351989746094,5,13,0.4105536629270533,filter1,1.2521461257476129e-05,CnnMFCC,34a8e926
23,0.6478546261787415,0.6115942028985507,0.6149425287356322,0.7345816716551781,0.5391304347826087,0.4175824175824176,"[[86, 28], [78, 38]]",1725511946,,True,15,806aa382,2024-09-05_00-52-26,2.3095622062683105,39.55541157722473,188002,DESKTOP-GF0BL1G,172.18.58.174,39.55541157722473,15,13,0.1901996805939234,filter1,0.0055118048800737165,CnnMFCC,806aa382
24,0.6761275909163735,0.5768115942028985,0.6178010471204188,0.6903331428766251,0.5521739130434783,0.5928853754940712,"[[52, 63], [40, 75]]",1725511990,,True,15,4e4e2cab,2024-09-05_00-53-10,2.9354498386383057,40.04711723327637,188619,DESKTOP-GF0BL1G,172.18.58.174,40.04711723327637,15,14,0.1810973797155957,filter1,0.008307139914066921,CnnMFCC,4e4e2cab
