,train_mean_loss,train_accuracy,train_f1_score,val_mean_loss,val_accuracy,val_f1_score,val_confusion_matrix,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/max_seconds_length,config/dropout,config/coraa_filter_func,config/learning_rate,config/model_architecture,logdir
13,0.6565469286658547,0.6173913043478261,0.6333333333333333,0.736462228000164,0.5521739130434783,0.596078431372549,"[[51, 76], [27, 76]]",1725543423,,True,15,9e6a250d,2024-09-05_09-37-03,3.5803062915802,50.68182373046875,479835,DESKTOP-GF0BL1G,172.18.58.174,50.68182373046875,15,19,0.47757065472745797,filter1,0.002499943893648176,CnnSpectrogram_v2,9e6a250d
14,0.061238094571639194,0.9797101449275363,0.980225988700565,2.5694400779902935,0.5347826086956522,0.5201793721973094,"[[65, 57], [50, 58]]",1725543526,,True,30,1c8c0bca,2024-09-05_09-38-46,3.510796070098877,99.6443510055542,480307,DESKTOP-GF0BL1G,172.18.58.174,99.6443510055542,30,19,0.14433976972590312,filter1,0.0039709464269701905,CnnSpectrogram_v2,1c8c0bca
15,0.05283015572719953,0.9927536231884058,0.9929676511954993,2.4669109880924225,0.5130434782608696,0.48148148148148145,"[[66, 54], [58, 52]]",1725543624,,True,30,9f29eaa0,2024-09-05_09-40-24,3.1894867420196533,94.70316314697266,481099,DESKTOP-GF0BL1G,172.18.58.174,94.70316314697266,30,16,0.10812974723168917,filter1,0.002291737279150019,CnnSpectrogram_v2,9f29eaa0
16,0.690437373789874,0.5101449275362319,0.6078886310904872,0.7006650492548943,0.4956521739130435,0.15942028985507245,"[[103, 11], [105, 11]]",1725543641,,True,5,bc497c48,2024-09-05_09-40-41,3.048616886138916,14.034530401229858,481854,DESKTOP-GF0BL1G,172.18.58.174,14.034530401229858,5,15,0.1168868394007547,filter1,0.09432979931791377,CnnMFCC_v2,bc497c48
17,0.6981050778519023,0.4608695652173913,0.4577259475218659,0.6889133676886559,0.5391304347826087,0.7005649717514124,"[[0, 106], [0, 124]]",1725543691,,True,15,c7aa13af,2024-09-05_09-41-31,3.133861541748047,46.74593448638916,482135,DESKTOP-GF0BL1G,172.18.58.174,46.74593448638916,15,16,0.1961968792650824,filter1,0.08807395404153259,CnnMFCC_v2,c7aa13af
18,0.366668011654507,0.8188405797101449,0.8206599713055954,1.2516033127903938,0.5260869565217391,0.5155555555555555,"[[63, 59], [50, 58]]",1725543741,,True,15,560f1d27,2024-09-05_09-42-21,3.3326656818389893,46.98130011558533,482594,DESKTOP-GF0BL1G,172.18.58.174,46.98130011558533,15,16,0.22987395834792962,filter1,0.011147369225238157,CnnSpectrogram_v2,560f1d27
19,0.404616697945378,0.8072463768115942,0.7950693374422187,0.8972778022289276,0.5260869565217391,0.540084388185654,"[[57, 45], [64, 64]]",1725543791,,True,15,5742227a,2024-09-05_09-43-11,3.0796432495117188,46.004687547683716,483135,DESKTOP-GF0BL1G,172.18.58.174,46.004687547683716,15,16,0.2459941844168129,filter1,0.0006596458783340287,CnnSpectrogram_v2,5742227a
20,0.897590615532615,0.5565217391304348,0.56657223796034,0.7286383584141731,0.5608695652173913,0.4228571428571429,"[[92, 28], [73, 37]]",1725543811,,True,5,b2d781a9,2024-09-05_09-43-31,3.445129156112671,15.850784540176392,483612,DESKTOP-GF0BL1G,172.18.58.174,15.850784540176392,5,17,0.5701059513379605,filter1,0.0005996508893676008,CnnSpectrogram_v2,b2d781a9
21,0.9644900289448824,0.563768115942029,0.5318818040435459,0.7018260583281517,0.5782608695652174,0.686084142394822,"[[27, 79], [18, 106]]",1725543830,,True,5,99804472,2024-09-05_09-43-50,3.504535675048828,16.095776319503784,483883,DESKTOP-GF0BL1G,172.18.58.174,16.095776319503784,5,17,0.633125267358796,filter1,0.0005731568365659805,CnnSpectrogram_v2,99804472
22,0.038482197814367035,0.9985507246376811,0.9985486211901307,2.4779817163944244,0.5347826086956522,0.5201793721973094,"[[65, 52], [55, 58]]",1725543938,,True,30,4657f548,2024-09-05_09-45-38,3.4313600063323975,104.4013135433197,484247,DESKTOP-GF0BL1G,172.18.58.174,104.4013135433197,30,18,0.11645923214099575,filter1,0.006392760597460362,CnnSpectrogram_v2,4657f548
23,0.03029088731008497,0.9942028985507246,0.9942528735632183,2.288323864340782,0.5043478260869565,0.5128205128205128,"[[56, 69], [45, 60]]",1725544047,,True,30,5c09bf9e,2024-09-05_09-47-27,3.599457263946533,105.36218523979187,485037,DESKTOP-GF0BL1G,172.18.58.174,105.36218523979187,30,18,0.1016690627081632,filter1,0.004904777665207486,CnnSpectrogram_v2,5c09bf9e
24,0.12231225198642774,0.9579710144927536,0.9590973201692524,3.3092028349637985,0.44782608695652176,0.48582995951417,"[[43, 78], [49, 60]]",1725544137,,True,30,ecf9a5f2,2024-09-05_09-48-57,2.488762140274048,86.8931565284729,485886,DESKTOP-GF0BL1G,172.18.58.174,86.8931565284729,30,14,0.16792628384536148,filter1,0.009098668606602958,CnnSpectrogram_v2,ecf9a5f2
25,1.1708987165581097,0.5869565217391305,0.6058091286307054,1.1667188107967377,0.48695652173913045,0.5661764705882353,"[[35, 80], [38, 77]]",1725544156,,True,5,070d1bd4,2024-09-05_09-49-16,3.4070119857788086,15.678733825683594,486599,DESKTOP-GF0BL1G,172.18.58.174,15.678733825683594,5,18,0.41813296703580294,filter1,0.010497925836658486,CnnSpectrogram_v2,070d1bd4
26,0.9864816015416925,0.5797101449275363,0.5809248554913294,0.8814958482980728,0.5043478260869565,0.5086206896551724,"[[57, 67], [47, 59]]",1725544175,,True,5,e234b01e,2024-09-05_09-49-35,3.4237968921661377,15.744218111038208,486922,DESKTOP-GF0BL1G,172.18.58.174,15.744218111038208,5,18,0.3932527961103013,filter1,0.013764621177184307,CnnSpectrogram_v2,e234b01e
27,0.7364808862859552,0.5681159420289855,0.4620938628158845,0.6636342108249664,0.5478260869565217,0.35802469135802467,"[[97, 19], [85, 29]]",1725544190,,True,5,1863fead,2024-09-05_09-49-50,2.4861392974853516,11.948341608047485,487208,DESKTOP-GF0BL1G,172.18.58.174,11.948341608047485,5,10,0.2558094282804586,filter1,0.028855411929708842,CnnSpectrogram_v2,1863fead
28,0.7168442498553883,0.553623188405797,0.5674157303370787,0.6615523025393486,0.5956521739130435,0.4431137724550898,"[[100, 14], [79, 37]]",1725544206,,True,5,569405b4,2024-09-05_09-50-06,2.962526321411133,12.780339002609253,487523,DESKTOP-GF0BL1G,172.18.58.174,12.780339002609253,5,10,0.2793383555219766,filter1,0.001320215862576965,CnnMFCC,569405b4
29,0.754543125629425,0.5404411764705882,0.5819397993311036,0.6342931985855103,0.6703296703296703,0.4827586206896552,"[[47, 8], [22, 14]]",1725544214,,True,5,e94cec41,2024-09-05_09-50-14,0.8616931438446045,5.158642768859863,487803,DESKTOP-GF0BL1G,172.18.58.174,5.158642768859863,5,14,0.27175613043866914,filter0,0.000216582508253855,CnnMFCC_v2,e94cec41
30,0.6913316514756944,0.5735294117647058,0.5433070866141733,0.7036882638931274,0.5494505494505495,0.49382716049382713,"[[30, 12], [29, 20]]",1725544235,,True,15,58978124,2024-09-05_09-50-35,1.381810188293457,18.05374836921692,488060,DESKTOP-GF0BL1G,172.18.58.174,18.05374836921692,15,17,0.1816906816497615,filter0,0.00020679090842217978,CnnMFCC_v2,58978124
31,0.7372385433741978,0.5219399538106235,0.5548387096774193,0.8057074069976806,0.5902777777777778,0.3516483516483517,"[[69, 5], [54, 16]]",1725544249,,True,5,659c802a,2024-09-05_09-50-49,2.3829054832458496,10.826294660568237,488353,DESKTOP-GF0BL1G,172.18.58.174,10.826294660568237,5,17,0.18774946417545962,filter2,0.005923361793120539,CnnMFCC,659c802a
32,0.04389114971060983,0.9898550724637681,0.9899856938483548,2.1613349318504333,0.5478260869565217,0.5555555555555556,"[[61, 54], [50, 65]]",1725544357,,True,30,12b1acff,2024-09-05_09-52-37,3.693105697631836,104.99595642089844,488663,DESKTOP-GF0BL1G,172.18.58.174,104.99595642089844,30,18,0.12105779232328318,filter1,0.004206995567242092,CnnSpectrogram_v2,12b1acff
33,0.05738327863880179,0.991304347826087,0.9909638554216867,2.4213477224111557,0.4826086956521739,0.44651162790697674,"[[63, 51], [68, 48]]",1725544463,,True,30,5cdac9d5,2024-09-05_09-54-23,3.4216525554656982,101.17592120170593,489468,DESKTOP-GF0BL1G,172.18.58.174,101.17592120170593,30,18,0.10434402009594071,filter1,0.0016885728804907538,CnnSpectrogram_v2,5cdac9d5
34,0.2732764553617347,0.8855072463768116,0.8882602545968883,2.025665730237961,0.5652173913043478,0.46808510638297873,"[[86, 28], [72, 44]]",1725544495,,False,10,8e802027,2024-09-05_09-54-55,3.038778781890869,28.913676977157593,490269,DESKTOP-GF0BL1G,172.18.58.174,28.913676977157593,10,15,0.10314601938259157,filter1,0.0014322542584801223,CnnSpectrogram_v2,8e802027
